AcquisitionMatrix	EchoNumbers	EchoTime	FlipAngle	ImagingFrequency	InPlanePhaseEncodingDirection	InversionTime	MagneticFieldStrength	NumberOfEchoes	PixelBandwidth	PixelSpacing	PulseSequenceName	RepetitionTime	SOPInstanceUID	ScanningSequence	SequenceVariant	SliceThickness	TriggerTime
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.240513182435441787573532235449	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.259263363636869404976531489562	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.264294290063450168756676461679	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.289837969501356394668914549754	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.298699519571736277923859857577	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.303139773585024043380525359468	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.304130279789018934722690320958	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.323810210457685442379629417216	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.327637352056899779273976954218	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.362117571738049248333794859519	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.392694900530445268898929917354	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.423981837723476663154923494230	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.577134831651983366861884522666	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.681993144665920932250230085831	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.755392644704921728028555779773	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.789466256347249110356984840834	IR	SK	5	
0/320/250/0	1	125	90	127.779249999999	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.920382666177387900682602403193	IR	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.102852377814458203304878419651	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.119860001895048112319436496970	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.150195759166491424270583640950	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.192223431158380386455394466277	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.196303633683362624970801456598	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.209408882046389333823867948879	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.211383669649860590911477403273	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.221422048593993594862711722820	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.223049603857578825652551328919	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.250543879201681734938488824802	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.255504713587966611521424534580	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.264366531391051955309271562740	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.264658945693735475247822718846	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.265862556523994397806356723671	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.287180916343454661250964005017	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.304116194112536223359621189190	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.332592389180171236383664798341	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.332639474370539378098337859348	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.334831357357824588029603423973	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.558252611364393565814086126094	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.705572333495129331169012656325	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.776337947024757702254605856058	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.833940509143309221995782717001	SE	SK	5	
0/400/380/0	1	105	90	127.779252	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.847897284330547513614016995330	SE	SK	5	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.102783186701720055678381872416	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.104910348579785072277021766900	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.106062352611671784040135004188	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.108346900029799886479320301409	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.108783103105529342963390556752	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.110523316638852424779982752498	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.111782414849403417308075061214	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.111793369256668670186509947024	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.113140466384744759137874999358	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.118968379935048924505531551138	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.119643576503676707110805617641	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.121699182308144376287989423076	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.123842787104910466020512013608	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.124705226430710263347393503581	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.125183981982138712912528449292	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.125190387814891009307410883913	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.125623650237938645421250604627	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.131756904973029424021054586428	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.131867112426860676698066985339	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.131962569076372435343170242667	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.134904260691438574686441827309	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.135074212230600964103136520504	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.136310891142602506613359604959	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.141371622680124408822934890728	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.142135163209998959567224445186	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.144087000647876825754875444093	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.147036595216668751808326730069	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.148076499452253924184953095706	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.148367424248937839118714587816	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.149949294812130244026339212472	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.152371741680516368784965936920	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.153242601718142025545535540218	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.159682544756593343370252066235	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.161397157242693617174827133769	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.161980756951965479233021620367	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.162988320732301013781467498618	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.165615304343044905238307355267	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.167525105524860749328714359993	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.169618540855258512413142336144	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.171532188937126095499100082824	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.174873899393946433528503908270	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.175767953825065761242003904508	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.178559958912713691490499738259	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.178732743336438305738735801108	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.179949406616600277460820221052	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.181242095127822123861133513040	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.183200917768582097775809611783	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.184466248324183755750671552176	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.185381187367184371715884714484	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.186484715939652069465039036858	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.188371793692430271725989695732	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.191767897044670219768528885298	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.193356116809287535630996885268	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.193848294199620255245434705580	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.195233685125951603485143080845	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.196972516976080130293525521193	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.199855991871241086691323269984	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.200228426968070663802950328928	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.200676251559852604728425583795	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.204046799247634330405137553815	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.206895617049286117428577854341	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.207716300342072685890812109637	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.208359758586400404981358661382	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.209455577361716595937396850170	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.210392424807944434848807557681	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.210868897155828390881154681154	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.211380904515992161120451086100	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.213899952877459182191852351596	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.214835502493505403410079008359	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.216590970648377238334536728442	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.217513888790055050027145764524	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.218842081771035872338280205118	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.220525668295639125593276429226	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.221520818811045510883523774901	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.225002372302542582236904019203	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.227070032625415478079377614218	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.227444111543383957867201290699	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.227836785840153450352113301759	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.232075934760045710794947234208	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.233482261138061804699816489316	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.234281967221173888569207413087	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.235571330116049555179583833187	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.237544626101635320417589298514	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.238309367120316983807040998968	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.240181246077381111049904298471	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.240544638910335011421044041007	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.240638485750910350141625575215	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.244816498548507965443857927854	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.245467121648261236378742138161	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.246348632840568000488994773947	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.246769738825515755747323555607	GR	MP	1	
0/300/300/0	1	3.55149984359741	8	127.779254			3		216.048034667968	0.75/0.75		7.62440013885498	1.3.6.1.4.1.14519.5.2.1.1188.4001.247144332803517259233825583827	GR	MP	1	
