Columns	ConvolutionKernel	FrameOfReferenceUID	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionMethod	Rows	SOPInstanceUID	SliceThickness
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-805.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.194622185876873836226043735960	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1005.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.194731312180089097932137051700	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-751.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.196248720772536896259995184869	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-978.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.197793760721441421270849632400	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-546.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.200163046193928089815338930008	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-492.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.202854114899050826432133323534	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-964.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.204694376534978089510312661967	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-809.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.205528214766427760610015229416	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-876.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.206604724785493395072690661014	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-525.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.207457550832713565228054530349	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-802.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.208388284607873463653985591373	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-846.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.210296597651213751589649703402	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-421.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.210355961831532740973519414818	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-870.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.210445544838130317556354622102	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-441.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.210908276852358382254778105952	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-468.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.212211463756985721875774949439	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1021.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.215415598178409457975737549100	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-640.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.217144080581474630663524602383	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1035.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.218656883644646109464664183908	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-772.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.219122472224292914159540752506	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-691.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.220434374240660008560117236466	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-434.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.224663179099613118635501636105	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-745.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.228795476395068065466074564679	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-498.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.230056405051531128048502897947	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-998.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.230165524004992413202592157930	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1025.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.231498200471374704403391085617	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1042.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.233941489403084517505240426224	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-762.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.234710035670847469268531387035	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-562.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.235552906402735846348650682288	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-832.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.236634828445512291003835155580	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-630.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.237776195899624905375078103206	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-532.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.238504986241311677846523435885	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-478.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.239572387994213439033796903881	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-485.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.241323503494120322518245224690	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-913.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.241738354352544704056204054272	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-458.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.242280908485336114683245352017	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-606.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.242388445995556918334364244149	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-940.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.245472495961947318226280340546	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-569.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.248143424298709428145996922631	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-748.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.249348821458357160534536650769	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-589.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.251139200984424818137013087517	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-427.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.252133473067178757912652757005	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-613.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.252478028045954351232157223606	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-502.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.253369796702232723991789659306	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-994.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.253546941288712458599627692948	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-930.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.254119227165430223879482737754	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-863.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.256463985041170733066731440422	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-900.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.257273421197028556470266801252	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-620.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.259680231722934391022338561866	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-647.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.261233323722499448424933780444	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-654.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263144839166187993375079582305	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-937.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263986450301277796469406995817	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-967.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.265770308734366838650995414317	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-687.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.266660338793182736213265947339	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-849.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.266936603136750074021993408360	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-991.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.271185106319354416195373984132	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-424.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.273592456665403754848052843626	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-681.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.274009305112019693877548296671	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-559.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.279115575169919397036541966710	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-579.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.280778229450881654713071530179	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-755.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.281101861169761619479760742943	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-677.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.282360584527651429424765425652	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-603.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.291746462803666561354064159330	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-836.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.293204017788546695389343105711	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-512.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.295540833827586718808455714499	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-674.309	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.297992960522850855687450231461	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-859.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.298975811882688369356760243132	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-542.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.299288966002693286032750323057	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-819.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.304201630476590990994079495415	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-812.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.305086854372253904276790805919	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-741.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.308516628591701823312850762228	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-670.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.311541684282083756491088892379	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-924.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.311781186463086638190257215184	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-495.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.313380545656010165110000500500	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-866.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.315209283734901604577946097759	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-444.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.316405087623447883665135234268	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1045.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.318245496379361264512368543068	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-519.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.318707812147673195379936164916	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-583.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.318857183022122576556845111626	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-704.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.320139600857554580960852051021	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-508.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.323990887828166438867214014248	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-505.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.324102468254847589954876569516	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-637.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.326035505514455774701883681835	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-623.684	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.330167960929496877348504591064	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1059.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.332802186728586786811439539145	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-657.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.335904259867820705684342388942	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-1011.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.338337017802756539447491646189	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-765.434	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.338488783185360981183052876132	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-775.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.339869215158007109426671275326	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-961.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.352561904679812228216733944346	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-907.184	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.364954682180010709274076140500	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-616.934	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.365014450163824032811154389048	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-417.809	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.379499224164103625480405178184	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-883.559	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.390238990234637837477783633430	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.130284042438220132943082726868	1/0/0/0/1/0	-226.28599/-423.13224/-951.059	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.401566566092587529919913350472	3.3750001
